cluster	lineage	marker	expression
c3	Vγ9Vδ2	CD28	2.47072531767716
c3	Vγ9Vδ2	CD28	2.20401124670187
c3	Vγ9Vδ2	CD28	2.37271337545229
c3	Vγ9Vδ2	CD28	1.12534615836318
c3	Vγ9Vδ2	CD28	2.57916769084099
c3	Vγ9Vδ2	CD28	1.69075116324959
c3	Vγ9Vδ2	CD28	1.69465312738019
c3	Vγ9Vδ2	CD28	2.37761016754091
c3	Vγ9Vδ2	CD28	0.842896712957363
c3	Vγ9Vδ2	CD28	1.45396445221425
c3	Vγ9Vδ2	CD28	2.39857127182066
c3	Vγ9Vδ2	CD28	0.871074833812856
c3	Vγ9Vδ2	CD28	1.88577626398857
c3	Vγ9Vδ2	CD28	1.21961141359238
c3	Vγ9Vδ2	CD28	1.05735529997848
c3	Vγ9Vδ2	CD28	1.35437194905405
c3	Vγ9Vδ2	CD28	2.18680107863832
c3	Vγ9Vδ2	CD28	1.50306498820599
c3	Vγ9Vδ2	CD28	1.71183450974676
c3	Vγ9Vδ2	CD28	2.28295481668829
c3	Vγ9Vδ2	CD28	2.2973202493596
c4	Vγ9Vδ2	CD161	1.28174042754089
c4	Vγ9Vδ2	CD161	1.43739932882997
c4	Vγ9Vδ2	CD161	1.18346809304247
c4	Vγ9Vδ2	CD161	0
c4	Vγ9Vδ2	CD161	1.36092663270035
c4	Vγ9Vδ2	CD161	1.25758123592928
c4	Vγ9Vδ2	CD161	1.71597596812143
c4	Vγ9Vδ2	CD161	0.530365185592803
c4	Vγ9Vδ2	CD161	1.3738862005482
c4	Vγ9Vδ2	CD161	0.537096760226273
c4	Vγ9Vδ2	CD161	1.82588386326098
c4	Vγ9Vδ2	CD161	1.67563613889502
c4	Vγ9Vδ2	CD161	0.711875403997296
c4	Vγ9Vδ2	CD161	1.92373097098321
c4	Vγ9Vδ2	CD161	0.584039339618865
c4	Vγ9Vδ2	CD161	0.80623747003232
c4	Vγ9Vδ2	CD161	1.13380031702674
c4	Vγ9Vδ2	CD161	1.18309344519536
c4	Vγ9Vδ2	CD161	0.335173406230909
c4	Vγ9Vδ2	CD161	1.83010188717264
c4	Vγ9Vδ2	CD161	2.1892993337324
c4	Vγ9Vδ2	CD161	0.28733802782275
c4	Vγ9Vδ2	CD161	1.75270182800209
c4	Vγ9Vδ2	CD161	1.0202077431708
c4	Vγ9Vδ2	CD161	1.63821013032867
c4	Vγ9Vδ2	CD161	1.53561226177835
c4	Vγ9Vδ2	CD161	1.23603015306256
c4	Vγ9Vδ2	CD161	0.703862080354417
c4	Vγ9Vδ2	CD161	2.42062710234887
c4	Vγ9Vδ2	CD161	2.12074481454111
c4	Vγ9Vδ2	CD161	1.56006843102956
c4	Vγ9Vδ2	CD161	2.03883418680862
c4	Vγ9Vδ2	CD161	1.06840311518524
c4	Vγ9Vδ2	CD161	1.04100798612422
c4	Vγ9Vδ2	CD161	1.51265928761143
c4	Vγ9Vδ2	CD161	2.01509251251187
c4	Vγ9Vδ2	CD161	2.23826929343631
c4	Vγ9Vδ2	CD161	0.984236285678062
c4	Vγ9Vδ2	CD161	0.989783965423554
c4	Vγ9Vδ2	CD161	2.49308407428977
c4	Vγ9Vδ2	CD161	1.10709113997737
c4	Vγ9Vδ2	CD161	1.80587310905352
c4	Vγ9Vδ2	CD161	2.36280659605862
c4	Vγ9Vδ2	CD161	1.87170414744475
c4	Vγ9Vδ2	CD161	0.749388916130118
c4	Vγ9Vδ2	CD161	1.95574115520742
c4	Vγ9Vδ2	CD161	1.76598643510072
c4	Vγ9Vδ2	CD161	0.483646400915163
c4	Vγ9Vδ2	CD161	1.5127997517386
c4	Vγ9Vδ2	CD161	1.87359954310772
c4	Vγ9Vδ2	CD161	0.762774088484574
c4	Vγ9Vδ2	CD161	0.921060718549271
c4	Vγ9Vδ2	CD161	1.40959612932506
c4	Vγ9Vδ2	CD161	0.748413609387395
c4	Vγ9Vδ2	CD161	1.19211606096306
c4	Vγ9Vδ2	CD161	0
c4	Vγ9Vδ2	CD161	1.22979282479358
c4	Vγ9Vδ2	CD161	1.49420909798157
c4	Vγ9Vδ2	CD161	0.6619294366578
c4	Vγ9Vδ2	CD161	1.18985833160467
c4	Vγ9Vδ2	CD161	0
c4	Vγ9Vδ2	CD161	1.12114133742567
c4	Vγ9Vδ2	CD161	1.32916131199244
c4	Vγ9Vδ2	CD161	0.372179192010056
c4	Vγ9Vδ2	CD161	1.23722294841255
c4	Vγ9Vδ2	CD161	1.1533627254206
c4	Vγ9Vδ2	CD161	0.370869899969949
c4	Vγ9Vδ2	CD161	1.03469078478581
c4	Vγ9Vδ2	CD161	0.178096563224883
c4	Vγ9Vδ2	CD161	0
c4	Vγ9Vδ2	CD161	1.49471308028987
c4	Vγ9Vδ2	CD161	0.31053132296763
c4	Vγ9Vδ2	CD161	1.08209294743282
c4	Vγ9Vδ2	CD161	1.26056728992597
c4	Vγ9Vδ2	CD161	0.734909203930134
c4	Vγ9Vδ2	CD161	1.29608853521009
c4	Vγ9Vδ2	CD161	1.33174592202869
c4	Vγ9Vδ2	CD161	1.5156255954058
c4	Vγ9Vδ2	CD161	1.62834396807246
c4	Vγ9Vδ2	CD161	1.33861207918327
c4	Vγ9Vδ2	CD161	1.14437292378162
c4	Vγ9Vδ2	CD161	2.01679901656782
c4	Vγ9Vδ2	CD161	0.655345451106337
c4	Vγ9Vδ2	CD161	1.15791942390052
c4	Vγ9Vδ2	CD161	1.28760184964199
c4	Vγ9Vδ2	CD161	1.79826499510415
c4	Vγ9Vδ2	CD161	0.740764451886995
c4	Vγ9Vδ2	CD161	0.661932575290684
c4	Vγ9Vδ2	CD161	1.96601101340556
c4	Vγ9Vδ2	CD161	1.25486041798391
c4	Vγ9Vδ2	NKG2A	4.65468820199056
c4	Vγ9Vδ2	NKG2A	3.29983201985395
c4	Vγ9Vδ2	NKG2A	3.24438057266353
c4	Vγ9Vδ2	NKG2A	3.11775071773649
c4	Vγ9Vδ2	NKG2A	3.38610564335247
c4	Vγ9Vδ2	NKG2A	2.89458576996396
c4	Vγ9Vδ2	NKG2A	3.46473639962872
c4	Vγ9Vδ2	NKG2A	3.13497937100878
c4	Vγ9Vδ2	NKG2A	2.83404692810087
c4	Vγ9Vδ2	NKG2A	3.22021272793267
c4	Vγ9Vδ2	NKG2A	1.99640033819713
c4	Vγ9Vδ2	NKG2A	3.30464055802111
c4	Vγ9Vδ2	NKG2A	3.35270989790075
c4	Vγ9Vδ2	NKG2A	1.85150675240728
c4	Vγ9Vδ2	NKG2A	3.32239306612806
c4	Vγ9Vδ2	NKG2A	3.18066733466011
c4	Vγ9Vδ2	NKG2A	2.14451799599249
c4	Vγ9Vδ2	NKG2A	3.3923304810892
c4	Vγ9Vδ2	NKG2A	3.52224700162897
c4	Vγ9Vδ2	NKG2A	3.98150558646522
c4	Vγ9Vδ2	NKG2A	2.81478324515604
c4	Vγ9Vδ2	NKG2A	3.17189024008566
c4	Vγ9Vδ2	NKG2A	4.19268107973443
c4	Vγ9Vδ2	NKG2A	2.14974360173831
c4	Vγ9Vδ2	NKG2A	4.37042047042738
c4	Vγ9Vδ2	NKG2A	3.44045236328262
c4	Vγ9Vδ2	NKG2A	3.27598249276957
c4	Vγ9Vδ2	NKG2A	3.67381934933223
c4	Vγ9Vδ2	NKG2A	4.30205885814911
c4	Vγ9Vδ2	NKG2A	3.40780629126454
c4	Vγ9Vδ2	NKG2A	2.38999365080593
c4	Vγ9Vδ2	NKG2A	3.26487026972723
c4	Vγ9Vδ2	NKG2A	3.41462475451632
c4	Vγ9Vδ2	NKG2A	4.43563842909477
c4	Vγ9Vδ2	NKG2A	3.06927452153494
c4	Vγ9Vδ2	NKG2A	2.37140253167955
c4	Vγ9Vδ2	NKG2A	3.82922882929664
c4	Vγ9Vδ2	NKG2A	4.2479983908352
c4	Vγ9Vδ2	NKG2A	3.63881542996597
c4	Vγ9Vδ2	NKG2A	4.01791805572488
c4	Vγ9Vδ2	NKG2A	3.75400604464888
c4	Vγ9Vδ2	NKG2A	3.19365667230599
c4	Vγ9Vδ2	NKG2A	3.60899932772768
c4	Vγ9Vδ2	NKG2A	3.3954151898329
c4	Vγ9Vδ2	NKG2A	3.12449409103557
c4	Vγ9Vδ2	NKG2A	4.3720653124942
c4	Vγ9Vδ2	NKG2A	4.09217773138063
c4	Vγ9Vδ2	NKG2A	3.28200365873449
c4	Vγ9Vδ2	NKG2A	2.25752291401015
c4	Vγ9Vδ2	NKG2A	3.25187941815672
c4	Vγ9Vδ2	NKG2A	2.22617637092789
c4	Vγ9Vδ2	NKG2A	4.23287202536286
c4	Vγ9Vδ2	NKG2A	3.73664081631965
c4	Vγ9Vδ2	NKG2A	2.91728708724836
c4	Vγ9Vδ2	NKG2A	3.80914200441592
c4	Vγ9Vδ2	NKG2A	2.2938312089283
c4	Vγ9Vδ2	NKG2A	3.190274508343
c4	Vγ9Vδ2	NKG2A	4.13179255549586
c4	Vγ9Vδ2	NKG2A	3.04797664919586
c4	Vγ9Vδ2	NKG2A	3.54798546813161
c4	Vγ9Vδ2	NKG2A	2.57515143758643
c4	Vγ9Vδ2	NKG2A	4.23150913687005
c4	Vγ9Vδ2	NKG2A	3.78118023012358
c4	Vγ9Vδ2	NKG2A	2.82317772907731
c4	Vγ9Vδ2	NKG2A	3.29437693894383
c4	Vγ9Vδ2	NKG2A	3.30332135063311
c4	Vγ9Vδ2	NKG2A	3.54598082860084
c4	Vγ9Vδ2	NKG2A	2.86565976828214
c4	Vγ9Vδ2	NKG2A	3.53593710244263
c4	Vγ9Vδ2	NKG2A	3.97863328451463
c4	Vγ9Vδ2	NKG2A	2.96917679806796
c4	Vγ9Vδ2	NKG2A	3.85015250233597
c4	Vγ9Vδ2	NKG2A	2.85922279916713
c4	Vγ9Vδ2	NKG2A	3.63387694638947
c4	Vγ9Vδ2	NKG2A	3.33909949239423
c4	Vγ9Vδ2	NKG2A	3.54703329501166
c4	Vγ9Vδ2	NKG2A	2.73331544147385
c4	Vγ9Vδ2	NKG2A	4.13759961656956
c4	Vγ9Vδ2	NKG2A	2.50689394792114
c4	Vγ9Vδ2	NKG2A	4.11633767614876
c4	Vγ9Vδ2	NKG2A	2.91300014886866
c4	Vγ9Vδ2	NKG2A	2.92735151458168
c4	Vγ9Vδ2	NKG2A	3.81869828641704
c4	Vγ9Vδ2	NKG2A	3.33190554337086
c4	Vγ9Vδ2	NKG2A	3.16189152360162
c4	Vγ9Vδ2	NKG2A	4.16052056805094
c4	Vγ9Vδ2	NKG2A	2.70099466057493
c4	Vγ9Vδ2	NKG2A	4.1092765141606
c4	Vγ9Vδ2	NKG2A	3.99888402423147
c4	Vγ9Vδ2	NKG2A	2.73753778066808
c4	Vγ9Vδ2	CD31	1.26709783676457
c4	Vγ9Vδ2	CD31	1.00389046645689
c4	Vγ9Vδ2	CD31	3.02385359228414
c4	Vγ9Vδ2	CD31	1.65828575726742
c4	Vγ9Vδ2	CD31	1.63409304504747
c4	Vγ9Vδ2	CD31	1.12975971365317
c4	Vγ9Vδ2	CD31	1.15155382750833
c4	Vγ9Vδ2	CD31	0.73591224322615
c4	Vγ9Vδ2	CD31	1.27865865187471
c4	Vγ9Vδ2	CD31	1.54048109244955
c4	Vγ9Vδ2	CD31	1.29609529171915
c4	Vγ9Vδ2	CD31	1.69690789035198
c4	Vγ9Vδ2	CD31	0.99345835751967
c4	Vγ9Vδ2	CD31	1.54731038133641
c4	Vγ9Vδ2	CD31	2.14394691511391
c4	Vγ9Vδ2	CD31	0.807213364365271
c4	Vγ9Vδ2	CD31	1.93734986622559
c4	Vγ9Vδ2	CD31	1.56106953219993
c4	Vγ9Vδ2	CD31	1.99967858855716
c4	Vγ9Vδ2	CD31	0.433333225850778
c4	Vγ9Vδ2	CD31	1.72680875073023
c4	Vγ9Vδ2	CD31	1.70278331052666
c4	Vγ9Vδ2	CD31	0.701152246201167
c4	Vγ9Vδ2	CD31	1.77714093990693
c4	Vγ9Vδ2	CD31	1.30178700757844
c4	Vγ9Vδ2	CD31	0.487181614695366
c4	Vγ9Vδ2	CD31	1.45380874433535
c4	Vγ9Vδ2	CD31	0.703387887370858
c4	Vγ9Vδ2	CD31	2.08815615921108
c4	Vγ9Vδ2	CD31	0.881425833361177
c4	Vγ9Vδ2	CD31	1.42208605017446
c4	Vγ9Vδ2	CD31	1.00253881230495
c4	Vγ9Vδ2	CD31	1.22004809152623
c4	Vγ9Vδ2	CD31	1.01056033601944
c4	Vγ9Vδ2	CD31	2.27683582163878
c4	Vγ9Vδ2	CD31	0.361967446886609
c4	Vγ9Vδ2	CD31	1.50913089248536
c4	Vγ9Vδ2	CD31	1.03168887722183
c4	Vγ9Vδ2	CD31	1.52570545659617
c4	Vγ9Vδ2	CD31	1.06753139044323
c4	Vγ9Vδ2	CD31	1.29620930722035
c4	Vγ9Vδ2	CD31	2.22884736943766
c4	Vγ9Vδ2	CD31	0.821508727213246
c4	Vγ9Vδ2	CD31	1.5774113065405
c4	Vγ9Vδ2	CD31	1.10123680960585
c4	Vγ9Vδ2	CD31	1.27142889435292
c4	Vγ9Vδ2	CD31	0.146169370454454
c4	Vγ9Vδ2	CD31	0.613015016364856
c4	Vγ9Vδ2	CD31	0.703443840780301
c4	Vγ9Vδ2	CD31	2.09251168664325
c4	Vγ9Vδ2	CD31	1.48626053749328
c4	Vγ9Vδ2	CD31	0.552025977373569
c4	Vγ9Vδ2	CD31	0.637267408855052
c4	Vγ9Vδ2	CD31	0.537048599253015
c4	Vγ9Vδ2	CD31	0.81451634053647
c4	Vγ9Vδ2	CD31	1.71697498281371
c4	Vγ9Vδ2	CD31	2.64012964685403
c4	Vγ9Vδ2	CD31	1.61819152577826
c4	Vγ9Vδ2	CD31	1.53338794592722
c4	Vγ9Vδ2	CD31	1.7279271366541
c4	Vγ9Vδ2	CD31	1.42112383836791
c4	Vγ9Vδ2	CD31	1.36433063964428
c4	Vγ9Vδ2	CD31	0.552650405071523
c4	Vγ9Vδ2	CD31	1.63304692316741
c4	Vγ9Vδ2	CD31	1.24929724040819
c4	Vγ9Vδ2	CD31	1.0318929931403
c4	Vγ9Vδ2	CD31	1.02028337204872
c4	Vγ9Vδ2	CD31	1.84953334789199
c4	Vγ9Vδ2	CD31	0.742208161664509
c4	Vγ9Vδ2	CD31	1.12284463029956
c4	Vγ9Vδ2	CD31	1.06772675090639
c4	Vγ9Vδ2	CD31	2.26242260069279
c4	Vγ9Vδ2	CD31	2.09941674970333
c4	Vγ9Vδ2	CD31	1.76975343595087
c4	Vγ9Vδ2	CD31	1.12936647502938
c4	Vγ9Vδ2	CD31	1.02219777970868
c4	Vγ9Vδ2	CD31	0.603838620204818
c4	Vγ9Vδ2	CD31	1.58208527231622
c4	Vγ9Vδ2	CD31	0.515932999143023
c4	Vγ9Vδ2	CD31	0.81785327227417
c4	Vγ9Vδ2	CD31	1.36399871996887
c4	Vγ9Vδ2	CD31	1.73246695474877
c4	Vγ9Vδ2	CD31	0.758056900314194
c4	Vγ9Vδ2	CD31	1.2830445823776
c4	Vγ9Vδ2	CD31	0.362425008769389
c4	Vγ9Vδ2	CD31	2.03936930582431
c4	Vγ9Vδ2	CD31	0.822322219843228
c4	Vγ9Vδ2	CD31	1.57636080059637
c4	Vγ9Vδ2	CD31	1.8874173936279
c4	Vγ9Vδ2	CD31	0.998727990623778
c4	Vγ9Vδ2	CD8	0.910355059488381
c4	Vγ9Vδ2	CD8	1.61433204379082
c4	Vγ9Vδ2	CD8	1.6499000136765
c4	Vγ9Vδ2	CD8	1.84857760195314
c4	Vγ9Vδ2	CD8	0.728127035392222
c4	Vγ9Vδ2	CD8	0.819950129165836
c4	Vγ9Vδ2	CD8	0.10658370774999
c4	Vγ9Vδ2	CD8	2.36607530486095
c4	Vγ9Vδ2	CD8	0.740623583523876
c4	Vγ9Vδ2	CD8	1.13945798327242
c4	Vγ9Vδ2	CD8	1.7047276588779
c4	Vγ9Vδ2	CD8	0.929757625852044
c4	Vγ9Vδ2	CD8	0.849825225529683
c4	Vγ9Vδ2	CD8	1.71581117423299
c4	Vγ9Vδ2	CD8	1.92306302152188
c4	Vγ9Vδ2	CD8	0.041150829367238
c4	Vγ9Vδ2	CD8	0.980637420829513
c4	Vγ9Vδ2	CD8	0.200243684459495
c4	Vγ9Vδ2	CD8	1.70106966079734
c4	Vγ9Vδ2	CD8	1.3841347859205
c4	Vγ9Vδ2	CD8	1.62690975596415
c4	Vγ9Vδ2	CD8	0.895401384365919
c4	Vγ9Vδ2	CD8	1.56306928622714
c4	Vγ9Vδ2	CD8	1.49662085877668
c4	Vγ9Vδ2	CD8	0.450022619928109
c4	Vγ9Vδ2	CD8	1.69299965899028
c4	Vγ9Vδ2	CD8	0.61249123488086
c4	Vγ9Vδ2	CD8	1.65036021755202
c4	Vγ9Vδ2	CD8	1.3796346896049
c4	Vγ9Vδ2	CD8	1.57074507283736
c4	Vγ9Vδ2	CD8	2.4581596403299
c4	Vγ9Vδ2	CD8	0.795462022904435
c4	Vγ9Vδ2	CD8	1.09727128655037
c4	Vγ9Vδ2	CD8	2.05985065981561
c4	Vγ9Vδ2	CD8	0.531285241056731
c4	Vγ9Vδ2	CD8	0.0895467385648414
c4	Vγ9Vδ2	CD8	1.43759688265485
c4	Vγ9Vδ2	CD8	1.69091867694393
c4	Vγ9Vδ2	CD8	1.13178014879909
c4	Vγ9Vδ2	CD8	0.795461936115638
c4	Vγ9Vδ2	CD8	0.503738570413789
c4	Vγ9Vδ2	CD8	2.06187206689703
c4	Vγ9Vδ2	CD8	1.53881439663706
c4	Vγ9Vδ2	CD8	0.776457793643427
c4	Vγ9Vδ2	CD8	1.56310227096073
c4	Vγ9Vδ2	CD8	0.330046659307179
c4	Vγ9Vδ2	CD8	1.05864946951381
c4	Vγ9Vδ2	CD8	1.42294392156084
c4	Vγ9Vδ2	CD8	1.54751818168065
c4	Vγ9Vδ2	CD8	0.903239996526223
c4	Vγ9Vδ2	CD8	0.930781327986844
c4	Vγ9Vδ2	CD8	2.09383773944114
c4	Vγ9Vδ2	CD8	1.63810576183343
c4	Vγ9Vδ2	CD8	0.696271124984857
c4	Vγ9Vδ2	CD8	0
c4	Vγ9Vδ2	CD8	2.56270686493687
c4	Vγ9Vδ2	CD8	0.521027895659246
c4	Vγ9Vδ2	CD8	0.238556889244959
c4	Vγ9Vδ2	CD8	2.28909316767286
c4	Vγ9Vδ2	CD8	0.17789919916767
c4	Vγ9Vδ2	CD8	1.75760869556077
c4	Vγ9Vδ2	CD8	0.811115356959686
c4	Vγ9Vδ2	CD8	0.798754713680596
c4	Vγ9Vδ2	CD8	0.979885894519888
c4	Vγ9Vδ2	CD8	1.30172722781279
c4	Vγ9Vδ2	CD8	1.474665537821
c4	Vγ9Vδ2	CD8	1.33513156038732
c4	Vγ9Vδ2	CD8	1.7764536985892
c4	Vγ9Vδ2	CD8	1.29458913270847
c4	Vγ9Vδ2	CD8	1.19440373378864
c4	Vγ9Vδ2	CD8	0.58881016343143
c4	Vγ9Vδ2	CD8	0.309386810388293
c4	Vγ9Vδ2	CD8	0.510319136881479
c4	Vγ9Vδ2	CD8	0.4401819524513
c4	Vγ9Vδ2	CD8	0.645934139094876
c4	Vγ9Vδ2	CD8	2.36197293366528
c4	Vγ9Vδ2	CD8	1.10149847381588
c4	Vγ9Vδ2	CD8	1.54261886930289
c4	Vγ9Vδ2	CD8	2.08893120842469
c4	Vγ9Vδ2	CD8	0.713553215335379
c4	Vγ9Vδ2	CD8	1.48551451225146
c4	Vγ9Vδ2	CD8	1.29701003422796
c4	Vγ9Vδ2	CD8	1.84412186507841
c4	Vγ9Vδ2	CD8	0.937035020485375
c4	Vγ9Vδ2	CD8	1.28106285428474
c4	Vγ9Vδ2	CD8	0.505551848781826
c4	Vγ9Vδ2	CD8	1.54359772245154
c4	Vγ9Vδ2	CD8	1.14752793299611
c4	Vγ9Vδ2	CD8	0.600429494511722
c4	Vγ9Vδ2	CD8	0.128810662074681
c4	Vγ9Vδ2	CD57	0.966793603665753
c4	Vγ9Vδ2	CD57	1.3447780438456
c4	Vγ9Vδ2	CD57	1.25965413974079
c4	Vγ9Vδ2	CD57	1.71545640609545
c4	Vγ9Vδ2	CD57	1.31083302198164
c4	Vγ9Vδ2	CD57	1.20636192706791
c4	Vγ9Vδ2	CD57	0.919208152854218
c4	Vγ9Vδ2	CD57	2.38074623934682
c4	Vγ9Vδ2	CD57	1.92083871381231
c4	Vγ9Vδ2	CD57	0.846838278060674
c4	Vγ9Vδ2	CD57	0.863127298326941
c4	Vγ9Vδ2	CD57	1.11646028334483
c4	Vγ9Vδ2	CD57	0.870156459010744
c4	Vγ9Vδ2	CD57	0.350814308971878
c4	Vγ9Vδ2	CD57	1.06557417847785
c4	Vγ9Vδ2	CD57	1.82653796475058
c4	Vγ9Vδ2	CD57	0.168393299901379
c4	Vγ9Vδ2	CD57	1.77292628882766
c4	Vγ9Vδ2	CD57	1.24391063332895
c4	Vγ9Vδ2	CD57	1.12921603844917
c4	Vγ9Vδ2	CD57	1.92916779481495
c4	Vγ9Vδ2	CD57	1.30999855024346
c4	Vγ9Vδ2	CD57	2.04549065059524
c4	Vγ9Vδ2	CD57	0.506119409497851
c4	Vγ9Vδ2	CD57	0.565526338950141
c4	Vγ9Vδ2	CD57	0.919309896892147
c4	Vγ9Vδ2	CD57	1.39373183090341
c4	Vγ9Vδ2	CD57	1.94570674156132
c4	Vγ9Vδ2	CD57	2.45861012961413
c4	Vγ9Vδ2	CD57	1.14187574741065
c4	Vγ9Vδ2	CD57	0.973483833535728
c4	Vγ9Vδ2	CD57	1.20275270113621
c4	Vγ9Vδ2	CD57	1.30047040776536
c4	Vγ9Vδ2	CD57	2.29441612931661
c4	Vγ9Vδ2	CD57	1.55990572358136
c4	Vγ9Vδ2	CD57	0.145316426618528
c4	Vγ9Vδ2	CD57	1.39943712573933
c4	Vγ9Vδ2	CD57	2.96760161937633
c4	Vγ9Vδ2	CD57	1.2652616630793
c4	Vγ9Vδ2	CD57	1.10184289432767
c4	Vγ9Vδ2	CD57	1.51073599537273
c4	Vγ9Vδ2	CD57	1.7865107587339
c4	Vγ9Vδ2	CD57	1.08123282132933
c4	Vγ9Vδ2	CD57	0.549775812755571
c4	Vγ9Vδ2	CD57	2.22236829531578
c4	Vγ9Vδ2	CD57	0.540501244442668
c4	Vγ9Vδ2	CD57	1.26282357528139
c4	Vγ9Vδ2	CD57	1.34927664812972
c4	Vγ9Vδ2	CD57	1.27329179543842
c4	Vγ9Vδ2	CD57	1.96842806543978
c4	Vγ9Vδ2	CD57	1.03333317970381
c4	Vγ9Vδ2	CD57	1.8748966765973
c4	Vγ9Vδ2	CD57	1.21142523871917
c4	Vγ9Vδ2	CD57	0.765998188625956
c4	Vγ9Vδ2	CD57	1.97524696449013
c4	Vγ9Vδ2	CD57	1.43202485738254
c4	Vγ9Vδ2	CD57	1.58996196429114
c4	Vγ9Vδ2	CD57	1.33073238655766
c4	Vγ9Vδ2	CD57	2.07302427815228
c4	Vγ9Vδ2	CD57	1.01861300830287
c4	Vγ9Vδ2	CD57	2.02262984106353
c4	Vγ9Vδ2	CD57	1.17397523371233
c4	Vγ9Vδ2	CD57	1.18091970560844
c4	Vγ9Vδ2	CD57	1.57708914726702
c4	Vγ9Vδ2	CD57	2.35597984398212
c4	Vγ9Vδ2	CD57	2.49318726928575
c4	Vγ9Vδ2	CD57	0.90021484375378
c4	Vγ9Vδ2	CD57	1.75589414082994
c4	Vγ9Vδ2	CD57	0.746079438474288
c4	Vγ9Vδ2	CD57	2.48528379140773
c4	Vγ9Vδ2	CD57	1.64495804147846
c4	Vγ9Vδ2	CD57	1.7031600717537
c4	Vγ9Vδ2	CD57	0.72689167468117
c4	Vγ9Vδ2	CD57	2.08902380720798
c4	Vγ9Vδ2	CD57	1.21913115870928
c4	Vγ9Vδ2	CD57	0.69684747938084
c4	Vγ9Vδ2	CD57	2.24755398590198
c4	Vγ9Vδ2	CD57	0.428379302838974
c4	Vγ9Vδ2	CD57	0.990449826174793
c4	Vγ9Vδ2	CD57	1.29577986642513
c4	Vγ9Vδ2	CD57	1.4631119837555
c4	Vγ9Vδ2	CD57	2.06219810889338
c4	Vγ9Vδ2	CD57	1.3133019281484
c4	Vγ9Vδ2	CD57	1.33139996564088
c4	Vγ9Vδ2	CD57	1.18663803134753
c4	Vγ9Vδ2	CD57	1.47178811457295
c4	Vγ9Vδ2	CD57	2.49463900403042
c4	Vγ9Vδ2	CD57	1.88792500412192
c4	Vγ9Vδ2	CD57	1.28255787945116
c4	Vγ9Vδ2	CD57	2.45900627955109
c4	Vγ9Vδ2	CD28	2.35471433190235
c4	Vγ9Vδ2	CD28	2.9287589425014
c4	Vγ9Vδ2	CD28	3.4467080622313
c4	Vγ9Vδ2	CD28	1.63438402660086
c4	Vγ9Vδ2	CD28	0.725010057707456
c4	Vγ9Vδ2	CD28	2.05808153842179
c4	Vγ9Vδ2	CD28	1.3800618080322
c4	Vγ9Vδ2	CD28	1.86976458494142
c4	Vγ9Vδ2	CD28	2.33387017296696
c4	Vγ9Vδ2	CD28	1.44171007543142
c4	Vγ9Vδ2	CD28	2.11832521849861
c4	Vγ9Vδ2	CD28	1.28648956810619
c4	Vγ9Vδ2	CD28	1.33385022185369
c4	Vγ9Vδ2	CD28	1.95959382878498
c4	Vγ9Vδ2	CD28	1.82638211157092
c4	Vγ9Vδ2	CD28	3.15037237742392
c4	Vγ9Vδ2	CD28	2.18763943523358
c4	Vγ9Vδ2	CD28	1.29680434759554
c4	Vγ9Vδ2	CD28	1.6372918900712
c4	Vγ9Vδ2	CD28	2.67223098477866
c4	Vγ9Vδ2	CD28	1.95572192870159
c4	Vγ9Vδ2	CD28	1.84945628853204
c4	Vγ9Vδ2	CD28	1.84272790335175
c4	Vγ9Vδ2	CD28	2.4837226469267
c4	Vγ9Vδ2	CD28	2.89975072961092
c4	Vγ9Vδ2	CD28	1.09175469279711
c4	Vγ9Vδ2	CD28	3.58730394943534
c4	Vγ9Vδ2	CD28	2.33868690541207
c4	Vγ9Vδ2	CD28	1.95870621325523
c4	Vγ9Vδ2	CD28	1.05125136378379
c4	Vγ9Vδ2	CD28	2.03712949548529
c4	Vγ9Vδ2	CD28	1.78578641110508
c4	Vγ9Vδ2	CD28	2.61507080139241
c4	Vγ9Vδ2	CD28	0.886597373772907
c4	Vγ9Vδ2	CD28	2.58624631519644
c4	Vγ9Vδ2	CD28	2.00949334611041
c4	Vγ9Vδ2	CD28	2.11204319521394
c4	Vγ9Vδ2	CD28	2.44951349565031
c4	Vγ9Vδ2	CD28	2.34360187622507
c4	Vγ9Vδ2	CD28	2.26041184302084
c4	Vγ9Vδ2	CD28	0.998973162675586
c4	Vγ9Vδ2	CD28	1.34933962393647
c4	Vγ9Vδ2	CD28	1.48203813175028
c4	Vγ9Vδ2	CD28	2.82537959303561
c4	Vγ9Vδ2	CD28	2.02703144406696
c4	Vγ9Vδ2	CD28	2.46689763611937
c4	Vγ9Vδ2	CD28	1.96738598381062
c4	Vγ9Vδ2	CD28	2.10908545374707
c4	Vγ9Vδ2	CD28	2.02671580546979
c4	Vγ9Vδ2	CD28	1.76667751530119
c4	Vγ9Vδ2	CD28	1.86393844087407
c4	Vγ9Vδ2	CD28	2.15979951696375
c4	Vγ9Vδ2	CD28	1.09674294504447
c4	Vγ9Vδ2	CD28	1.13573757933276
c4	Vγ9Vδ2	CD28	2.55754745230325
c4	Vγ9Vδ2	CD28	1.91371944722289
c4	Vγ9Vδ2	CD28	2.38055993138071
c4	Vγ9Vδ2	CD28	2.46610558099243
c4	Vγ9Vδ2	CD28	1.31755005189145
c4	Vγ9Vδ2	CD28	2.19415470029253
c4	Vγ9Vδ2	CD28	1.74384148749671
